customer_id,city,customer_segment,battery_capacity_kwh,home_charging_access,preferred_station_type,base_sessions_per_month,peak_preference_score,price_sensitivity_score,convenience_score,station_loyalty_score,baseline_avg_session_kwh,incentive_response_score
CUST05619,Bengaluru,Price_Sensitive,55.4,0,Transit_Public,8,0.601,0.804,0.454,0.532,23.7,0.681
CUST05620,Pune,Routine_Commuter,61.1,1,Transit_Public,8,0.679,0.544,0.86,0.736,26.0,0.435
CUST05621,Lucknow,Routine_Commuter,61.7,1,Office_Commercial,9,0.804,0.642,0.742,0.733,31.0,0.525
CUST05622,Chennai,Price_Sensitive,36.1,0,Residential,7,0.249,0.847,0.457,0.543,10.0,0.668
CUST05623,Jaipur,Convenience_First,55.1,0,Office_Commercial,10,0.857,0.245,0.864,0.803,23.0,0.277
CUST05624,Delhi NCR,Routine_Commuter,73.1,1,Hotel,10,0.967,0.79,0.688,0.67,26.5,0.643
CUST05625,Delhi NCR,Routine_Commuter,47.1,1,Transit_Public,10,0.899,0.59,0.643,0.663,16.1,0.536
CUST05626,Bengaluru,Price_Sensitive,48.6,1,Highway,11,0.411,0.641,0.315,0.826,20.5,0.557
CUST05627,Hyderabad,Convenience_First,56.1,0,Mall_Retail,10,0.99,0.126,0.83,0.829,18.8,0.228
CUST05628,Kolkata,High_Mileage,90.6,0,Residential,20,0.762,0.538,0.55,0.932,47.9,0.472
CUST05629,Bengaluru,Routine_Commuter,62.6,1,Residential,12,0.617,0.41,0.737,0.556,28.3,0.406
CUST05630,Ahmedabad,Price_Sensitive,62.7,1,Transit_Public,12,0.462,0.806,0.475,0.271,32.0,0.704
CUST05631,Delhi NCR,Routine_Commuter,52.8,1,Mall_Retail,8,0.534,0.692,0.719,0.744,27.8,0.528
CUST05632,Bengaluru,High_Mileage,97.9,1,Office_Commercial,24,0.73,0.692,0.954,0.96,41.7,0.469
CUST05633,Lucknow,Convenience_First,79.4,1,Mall_Retail,9,0.98,0.196,0.793,0.735,37.6,0.287
CUST05634,Delhi NCR,Price_Sensitive,54.9,1,Mall_Retail,8,0.396,0.646,0.409,0.114,15.1,0.646
CUST05635,Pune,Routine_Commuter,55.9,0,Office_Commercial,8,0.852,0.502,0.855,0.79,19.8,0.422
CUST05636,Lucknow,Routine_Commuter,54.9,0,Office_Commercial,10,0.825,0.257,0.966,0.776,23.6,0.264
CUST05637,Ahmedabad,Price_Sensitive,51.5,0,Mall_Retail,10,0.584,0.899,0.371,0.75,18.3,0.716
CUST05638,Ahmedabad,High_Mileage,61.8,0,Highway,18,0.502,0.736,0.8,0.851,24.5,0.517
CUST05639,Chandigarh,Convenience_First,55.7,1,Office_Commercial,8,0.814,0.348,0.786,0.83,27.6,0.341
CUST05640,Pune,Price_Sensitive,51.6,1,Residential,6,0.37,0.6,0.645,0.27,27.2,0.547
CUST05641,Delhi NCR,Price_Sensitive,59.1,0,Hotel,6,0.668,0.807,0.356,0.282,29.6,0.747
CUST05642,Lucknow,Price_Sensitive,41.8,0,Mall_Retail,11,0.428,0.797,0.99,0.511,18.8,0.557
CUST05643,Delhi NCR,Price_Sensitive,61.7,1,Residential,11,0.427,0.872,0.396,0.439,29.0,0.727
CUST05644,Lucknow,Routine_Commuter,47.9,1,Residential,13,0.499,0.559,0.703,0.692,23.6,0.463
CUST05645,Lucknow,Routine_Commuter,54.1,1,Residential,9,0.81,0.46,0.757,0.608,19.2,0.441
CUST05646,Pune,Routine_Commuter,46.8,0,Office_Commercial,13,0.671,0.45,0.579,0.665,15.6,0.449
CUST05647,Delhi NCR,Price_Sensitive,71.9,0,Mall_Retail,12,0.363,0.955,0.317,0.527,31.1,0.769
CUST05648,Pune,Price_Sensitive,40.1,0,Office_Commercial,11,0.392,0.848,0.697,0.657,12.0,0.617
CUST05649,Delhi NCR,Convenience_First,73.9,0,Office_Commercial,5,0.872,0.216,0.864,0.711,33.0,0.276
CUST05650,Bengaluru,Routine_Commuter,57.0,1,Hotel,14,0.765,0.319,0.857,0.536,30.2,0.35
CUST05651,Jaipur,Routine_Commuter,65.2,0,Office_Commercial,10,0.518,0.412,0.621,0.653,28.0,0.406
CUST05652,Kochi,Routine_Commuter,55.2,1,Mall_Retail,10,0.462,0.756,0.582,0.687,27.6,0.593
CUST05653,Delhi NCR,Routine_Commuter,48.6,0,Residential,13,0.746,0.585,0.649,0.779,23.1,0.499
CUST05654,Delhi NCR,Routine_Commuter,57.6,1,Office_Commercial,13,0.816,0.574,0.808,0.91,20.9,0.449
CUST05655,Ahmedabad,Convenience_First,65.1,1,Highway,7,0.924,0.325,0.931,0.812,27.3,0.313
CUST05656,Kolkata,Routine_Commuter,67.1,1,Office_Commercial,12,0.654,0.481,0.679,0.8,17.4,0.424
CUST05657,Chandigarh,Price_Sensitive,47.8,0,Residential,6,0.392,0.946,0.315,0.609,19.6,0.755
CUST05658,Delhi NCR,Price_Sensitive,35.0,1,Fleet,11,0.99,0.829,0.301,0.467,17.1,0.775
CUST05659,Mumbai,Routine_Commuter,70.0,0,Residential,8,0.808,0.447,0.577,0.603,24.6,0.471
CUST05660,Chennai,Convenience_First,51.7,1,Mall_Retail,9,0.95,0.159,0.889,0.751,14.1,0.242
CUST05661,Mumbai,Convenience_First,48.3,0,Highway,9,0.834,0.336,0.889,0.889,10.8,0.307
CUST05662,Bengaluru,Convenience_First,60.8,1,Transit_Public,7,0.751,0.283,0.99,0.71,20.6,0.276
CUST05663,Hyderabad,Routine_Commuter,70.4,1,Residential,9,0.697,0.424,0.688,0.643,37.0,0.419
CUST05664,Lucknow,Convenience_First,62.1,0,Highway,10,0.834,0.329,0.955,0.822,26.5,0.3
CUST05665,Hyderabad,Price_Sensitive,44.0,0,Highway,7,0.557,0.945,0.272,0.435,21.5,0.805
CUST05666,Chandigarh,Convenience_First,54.8,0,Office_Commercial,6,0.781,0.266,0.799,0.648,27.9,0.317
CUST05667,Bengaluru,Price_Sensitive,48.6,0,Residential,9,0.62,0.841,0.159,0.485,15.9,0.77
CUST05668,Bengaluru,Price_Sensitive,40.2,1,Residential,11,0.674,0.778,0.301,0.746,17.8,0.673
CUST05669,Mumbai,Price_Sensitive,61.6,1,Mall_Retail,9,0.311,0.705,0.472,0.858,30.7,0.546
CUST05670,Mumbai,Routine_Commuter,47.1,0,Fleet,8,0.837,0.425,0.759,0.674,15.4,0.415
CUST05671,Chandigarh,Convenience_First,49.3,0,Office_Commercial,7,0.803,0.195,0.76,0.929,20.3,0.246
CUST05672,Bengaluru,Routine_Commuter,55.9,0,Hotel,11,0.728,0.558,0.841,0.72,18.4,0.454
CUST05673,Pune,Convenience_First,63.7,0,Transit_Public,7,0.738,0.39,0.885,0.677,28.1,0.359
CUST05674,Delhi NCR,Routine_Commuter,58.3,1,Office_Commercial,9,0.744,0.575,0.691,0.51,12.6,0.526
CUST05675,Delhi NCR,Routine_Commuter,73.8,0,Office_Commercial,12,0.585,0.349,0.445,0.775,32.6,0.395
CUST05676,Delhi NCR,Routine_Commuter,64.1,1,Office_Commercial,12,0.621,0.63,0.535,0.732,27.4,0.542
CUST05677,Jaipur,Routine_Commuter,55.1,1,Residential,10,0.534,0.59,0.844,0.755,22.8,0.446
CUST05678,Delhi NCR,Price_Sensitive,58.9,1,Residential,11,0.204,0.889,0.514,0.519,25.4,0.679
CUST05679,Bengaluru,Routine_Commuter,56.2,1,Residential,12,0.617,0.74,0.829,0.771,21.2,0.537
CUST05680,Chennai,Routine_Commuter,53.6,1,Office_Commercial,14,0.527,0.637,0.856,0.837,25.0,0.456
CUST05681,Chennai,Convenience_First,43.2,0,Fleet,5,0.768,0.253,0.82,0.816,18.4,0.279
CUST05682,Lucknow,Convenience_First,49.9,0,Mall_Retail,7,0.835,0.415,0.871,0.759,21.3,0.374
CUST05683,Jaipur,Routine_Commuter,44.4,1,Residential,11,0.649,0.726,0.736,0.735,11.7,0.557
CUST05684,Delhi NCR,High_Mileage,60.1,0,Mall_Retail,19,0.65,0.429,0.892,0.959,24.7,0.329
CUST05685,Ahmedabad,Routine_Commuter,61.7,1,Mall_Retail,13,0.734,0.368,0.628,0.763,22.6,0.386
CUST05686,Hyderabad,Convenience_First,57.2,0,Residential,7,0.767,0.256,0.726,0.854,22.8,0.294
CUST05687,Bengaluru,High_Mileage,75.2,1,Transit_Public,17,0.725,0.644,0.614,0.99,28.8,0.505
CUST05688,Mumbai,Routine_Commuter,58.5,1,Residential,9,0.555,0.614,0.822,0.858,26.7,0.45
CUST05689,Kochi,Routine_Commuter,53.4,1,Mall_Retail,9,0.646,0.631,0.545,0.583,26.5,0.565
CUST05690,Hyderabad,Convenience_First,48.7,1,Hotel,8,0.709,0.305,0.917,0.688,24.1,0.302
CUST05691,Kolkata,Routine_Commuter,62.7,1,Office_Commercial,10,0.844,0.471,0.643,0.822,22.0,0.442
CUST05692,Delhi NCR,Routine_Commuter,50.4,1,Residential,12,0.48,0.458,0.577,0.395,22.8,0.475
CUST05693,Delhi NCR,Convenience_First,58.4,1,Mall_Retail,10,0.717,0.299,0.889,0.673,21.4,0.308
CUST05694,Lucknow,Price_Sensitive,50.5,1,Residential,10,0.638,0.924,0.455,0.792,20.9,0.712
CUST05695,Chennai,Price_Sensitive,62.7,0,Mall_Retail,10,0.671,0.87,0.72,0.395,28.0,0.692
CUST05696,Pune,Convenience_First,74.2,0,Hotel,8,0.892,0.021,0.747,0.791,25.8,0.183
CUST05697,Chennai,Convenience_First,57.8,1,Mall_Retail,5,0.967,0.175,0.807,0.908,21.3,0.245
CUST05698,Mumbai,Price_Sensitive,62.7,0,Residential,11,0.519,0.692,0.597,0.871,27.6,0.533
CUST05699,Mumbai,Convenience_First,68.1,0,Residential,6,0.791,0.01,0.99,0.638,29.7,0.141
CUST05700,Delhi NCR,Convenience_First,57.6,0,Mall_Retail,5,0.809,0.129,0.761,0.904,23.7,0.214
CUST05701,Delhi NCR,Price_Sensitive,62.0,1,Residential,7,0.7,0.808,0.215,0.689,29.7,0.718
CUST05702,Lucknow,Routine_Commuter,53.5,0,Office_Commercial,11,0.864,0.433,0.566,0.734,21.6,0.451
CUST05703,Kochi,Price_Sensitive,53.8,0,Mall_Retail,9,0.38,0.816,0.298,0.566,20.6,0.692
CUST05704,Ahmedabad,Convenience_First,54.5,0,Highway,10,0.823,0.346,0.777,0.781,17.7,0.35
CUST05705,Delhi NCR,High_Mileage,63.3,0,Highway,24,0.604,0.567,0.708,0.834,33.1,0.456
CUST05706,Chandigarh,Price_Sensitive,61.7,0,Highway,6,0.394,0.966,0.535,0.778,37.6,0.697
CUST05707,Mumbai,Routine_Commuter,50.5,1,Residential,12,0.551,0.536,0.723,0.643,22.9,0.459
CUST05708,Chennai,Convenience_First,64.3,0,Residential,10,0.887,0.298,0.877,0.79,26.0,0.309
CUST05709,Chandigarh,Convenience_First,67.3,0,Highway,6,0.765,0.161,0.883,0.921,33.7,0.201
CUST05710,Kolkata,High_Mileage,86.9,0,Fleet,21,0.721,0.705,0.748,0.829,47.0,0.536
CUST05711,Ahmedabad,High_Mileage,54.1,0,Office_Commercial,15,0.711,0.911,0.745,0.891,23.5,0.639
CUST05712,Bengaluru,Price_Sensitive,55.4,0,Office_Commercial,8,0.302,0.83,0.704,0.777,29.2,0.579
CUST05713,Chennai,Routine_Commuter,58.2,0,Residential,10,0.744,0.661,0.516,0.722,15.4,0.577
CUST05714,Jaipur,Convenience_First,71.2,0,Mall_Retail,7,0.74,0.175,0.818,0.861,34.4,0.227
CUST05715,Delhi NCR,Convenience_First,74.5,1,Residential,6,0.932,0.263,0.874,0.626,34.4,0.319
CUST05716,Kolkata,Convenience_First,70.4,0,Mall_Retail,5,0.704,0.244,0.784,0.73,23.0,0.288
CUST05717,Kochi,Routine_Commuter,58.2,1,Office_Commercial,9,0.602,0.672,0.804,0.627,19.2,0.525
CUST05718,Bengaluru,Routine_Commuter,57.0,1,Residential,12,0.99,0.881,0.719,0.64,14.4,0.694
CUST05719,Chandigarh,Convenience_First,57.6,0,Fleet,6,0.894,0.294,0.949,0.782,23.7,0.294
CUST05720,Jaipur,Routine_Commuter,48.8,1,Residential,11,0.677,0.457,0.623,0.818,19.5,0.422
CUST05721,Hyderabad,Convenience_First,49.9,0,Office_Commercial,10,0.907,0.214,0.819,0.733,21.4,0.285
CUST05722,Chennai,Convenience_First,63.6,1,Fleet,9,0.929,0.165,0.901,0.796,29.4,0.234
CUST05723,Mumbai,Routine_Commuter,55.6,1,Office_Commercial,13,0.733,0.443,0.724,0.637,18.4,0.427
CUST05724,Ahmedabad,Convenience_First,57.2,1,Office_Commercial,8,0.675,0.131,0.99,0.767,15.9,0.177
CUST05725,Pune,Routine_Commuter,63.9,1,Office_Commercial,9,0.66,0.412,0.501,0.654,23.3,0.444
CUST05726,Delhi NCR,Routine_Commuter,51.5,1,Mall_Retail,12,0.729,0.485,0.841,0.637,19.7,0.426
CUST05727,Chennai,Convenience_First,56.2,0,Transit_Public,5,0.911,0.246,0.946,0.783,25.3,0.27
CUST05728,Ahmedabad,Routine_Commuter,56.9,1,Residential,10,0.666,0.521,0.643,0.947,22.8,0.433
CUST05729,Jaipur,Routine_Commuter,49.7,1,Office_Commercial,13,0.792,0.736,0.626,0.772,17.3,0.593
CUST05730,Chennai,Routine_Commuter,50.4,0,Residential,9,0.451,0.328,0.659,0.625,20.8,0.35
CUST05731,Mumbai,Routine_Commuter,54.2,1,Office_Commercial,8,0.695,0.573,0.582,0.649,29.5,0.521
CUST05732,Jaipur,Routine_Commuter,57.1,0,Office_Commercial,10,0.709,0.478,0.719,0.886,25.6,0.407
CUST05733,Delhi NCR,Price_Sensitive,62.7,1,Highway,9,0.456,0.831,0.232,0.372,22.6,0.75
CUST05734,Kolkata,Routine_Commuter,49.1,0,Residential,8,0.802,0.331,0.722,0.68,20.2,0.366
CUST05735,Chandigarh,Routine_Commuter,47.6,1,Hotel,11,0.953,0.194,0.679,0.587,15.6,0.328
CUST05736,Pune,Price_Sensitive,49.1,0,Office_Commercial,10,0.768,0.691,0.437,0.858,20.6,0.591
CUST05737,Pune,Routine_Commuter,47.9,0,Hotel,14,0.879,0.248,0.569,0.654,25.8,0.363
CUST05738,Hyderabad,High_Mileage,69.9,0,Fleet,25,0.563,0.664,0.64,0.83,23.2,0.519
CUST05739,Delhi NCR,Routine_Commuter,70.1,1,Office_Commercial,8,0.737,0.626,0.539,0.568,33.4,0.575
CUST05740,Kochi,Convenience_First,58.5,1,Transit_Public,6,0.843,0.113,0.86,0.893,26.0,0.19
CUST05741,Jaipur,Routine_Commuter,59.7,0,Residential,11,0.754,0.792,0.652,0.879,23.9,0.599
CUST05742,Kolkata,Routine_Commuter,52.2,0,Office_Commercial,12,0.711,0.612,0.581,0.692,17.3,0.538
CUST05743,Hyderabad,Routine_Commuter,44.1,1,Office_Commercial,8,0.724,0.767,0.726,0.652,19.6,0.601
CUST05744,Hyderabad,Price_Sensitive,48.8,0,Transit_Public,10,0.349,0.957,0.583,0.708,14.5,0.688
CUST05745,Kolkata,Convenience_First,49.3,0,Highway,8,0.813,0.255,0.867,0.741,15.2,0.287
CUST05746,Bengaluru,Routine_Commuter,56.4,1,Office_Commercial,9,0.597,0.557,0.664,0.752,25.0,0.471
CUST05747,Delhi NCR,Routine_Commuter,48.5,0,Residential,12,0.655,0.389,0.761,0.573,14.8,0.392
CUST05748,Hyderabad,Convenience_First,58.3,1,Highway,7,0.729,0.04,0.889,0.737,27.2,0.156
CUST05749,Lucknow,Routine_Commuter,49.8,0,Office_Commercial,9,0.697,0.474,0.678,0.789,25.1,0.426
CUST05750,Hyderabad,Routine_Commuter,75.5,1,Residential,9,0.607,0.485,0.752,0.765,29.1,0.413
CUST05751,Delhi NCR,Convenience_First,67.8,0,Office_Commercial,9,0.829,0.204,0.967,0.888,37.1,0.218
CUST05752,Jaipur,Routine_Commuter,56.3,0,Transit_Public,13,0.63,0.889,0.656,0.873,27.8,0.64
CUST05753,Bengaluru,Price_Sensitive,43.1,0,Office_Commercial,9,0.549,0.748,0.558,0.551,18.3,0.622
CUST05754,Hyderabad,Convenience_First,64.3,1,Office_Commercial,7,0.903,0.231,0.708,0.792,24.7,0.307
CUST05755,Delhi NCR,Convenience_First,50.0,0,Highway,7,0.869,0.223,0.96,0.751,24.4,0.255
CUST05756,Pune,Routine_Commuter,45.0,0,Transit_Public,8,0.878,0.581,0.625,0.508,20.0,0.556
CUST05757,Pune,Routine_Commuter,59.6,1,Residential,8,0.568,0.461,0.966,0.863,17.6,0.338
CUST05758,Chandigarh,Routine_Commuter,47.3,0,Office_Commercial,8,0.717,0.287,0.686,0.691,21.0,0.339
CUST05759,Mumbai,Convenience_First,56.9,0,Mall_Retail,7,0.83,0.259,0.959,0.884,19.5,0.251
CUST05760,Mumbai,Price_Sensitive,57.9,0,Office_Commercial,11,0.342,0.787,0.893,0.447,19.3,0.571
CUST05761,Pune,Price_Sensitive,47.4,1,Transit_Public,9,0.287,0.968,0.424,0.418,23.6,0.764
CUST05762,Chandigarh,Routine_Commuter,61.2,0,Mall_Retail,12,0.86,0.423,0.836,0.489,35.3,0.428
CUST05763,Pune,Convenience_First,51.3,0,Hotel,7,0.896,0.316,0.782,0.791,24.1,0.338
CUST05764,Kolkata,Convenience_First,54.3,0,Office_Commercial,9,0.738,0.276,0.849,0.727,22.6,0.297
CUST05765,Hyderabad,Price_Sensitive,53.9,0,Highway,11,0.415,0.881,0.624,0.654,24.0,0.653
CUST05766,Delhi NCR,Routine_Commuter,46.9,0,Residential,10,0.862,0.63,0.643,0.903,22.7,0.518
CUST05767,Bengaluru,Price_Sensitive,49.4,1,Residential,6,0.675,0.853,0.302,0.81,21.7,0.705
CUST05768,Chennai,Price_Sensitive,51.5,0,Fleet,11,0.754,0.895,0.51,0.374,19.7,0.759
CUST05769,Mumbai,Routine_Commuter,47.6,1,Office_Commercial,12,0.626,0.553,0.899,0.721,26.9,0.429
CUST05770,Mumbai,Convenience_First,58.3,1,Highway,8,0.805,0.236,0.842,0.99,26.9,0.243
CUST05771,Delhi NCR,Routine_Commuter,39.7,1,Fleet,11,0.415,0.726,0.473,0.624,23.0,0.603
CUST05772,Hyderabad,Routine_Commuter,58.1,1,Residential,13,0.636,0.324,0.7,0.884,26.5,0.319
CUST05773,Hyderabad,High_Mileage,68.1,0,Mall_Retail,22,0.671,0.794,0.767,0.827,41.8,0.576
CUST05774,Delhi NCR,Price_Sensitive,52.0,1,Transit_Public,10,0.561,0.66,0.465,0.521,27.2,0.598
CUST05775,Hyderabad,Routine_Commuter,42.8,0,Mall_Retail,13,0.969,0.372,0.829,0.582,22.7,0.398
CUST05776,Mumbai,Price_Sensitive,53.9,0,Office_Commercial,12,0.139,0.924,0.272,0.519,16.4,0.74
CUST05777,Bengaluru,Convenience_First,55.2,0,Transit_Public,6,0.709,0.24,0.804,0.884,20.9,0.26
CUST05778,Bengaluru,High_Mileage,67.3,0,Highway,20,0.739,0.725,0.699,0.865,26.8,0.553
CUST05779,Chennai,Routine_Commuter,68.4,0,Transit_Public,8,0.61,0.394,0.968,0.795,22.0,0.315
CUST05780,Kolkata,High_Mileage,83.9,0,Highway,15,0.559,0.798,0.755,0.892,43.8,0.56
CUST05781,Jaipur,Convenience_First,59.7,0,Mall_Retail,6,0.871,0.239,0.842,0.688,28.6,0.297
CUST05782,Kolkata,Routine_Commuter,35.0,0,Residential,14,0.788,0.517,0.734,0.752,16.5,0.454
CUST05783,Bengaluru,Routine_Commuter,51.0,1,Mall_Retail,12,0.805,0.736,0.633,0.648,19.7,0.611
CUST05784,Mumbai,Convenience_First,70.1,0,Mall_Retail,7,0.734,0.284,0.769,0.893,33.2,0.292
CUST05785,Chennai,High_Mileage,63.6,0,Highway,19,0.412,0.82,0.986,0.891,19.1,0.511
CUST05786,Kolkata,Price_Sensitive,53.3,1,Highway,9,0.749,0.99,0.46,0.373,20.5,0.821
CUST05787,Delhi NCR,Price_Sensitive,57.5,0,Office_Commercial,12,0.446,0.783,0.35,0.349,15.7,0.703
CUST05788,Bengaluru,Routine_Commuter,61.6,1,Office_Commercial,9,0.853,0.442,0.815,0.642,26.6,0.419
CUST05789,Kolkata,Price_Sensitive,47.5,1,Office_Commercial,12,0.569,0.763,0.354,0.482,17.9,0.684
CUST05790,Kochi,Routine_Commuter,58.2,1,Office_Commercial,14,0.567,0.743,0.694,0.626,24.7,0.582
CUST05791,Hyderabad,Convenience_First,55.0,0,Transit_Public,9,0.87,0.224,0.734,0.775,21.6,0.297
CUST05792,Ahmedabad,Price_Sensitive,61.5,1,Office_Commercial,12,0.352,0.946,0.372,0.37,19.5,0.776
CUST05793,Chennai,Price_Sensitive,60.9,1,Highway,7,0.548,0.781,0.403,0.557,22.4,0.67
CUST05794,Kolkata,Price_Sensitive,47.1,0,Fleet,12,0.287,0.781,0.438,0.62,24.0,0.627
CUST05795,Bengaluru,Convenience_First,49.5,1,Highway,8,0.756,0.331,0.868,0.655,19.3,0.336
CUST05796,Hyderabad,Price_Sensitive,35.0,1,Mall_Retail,7,0.426,0.662,0.299,0.382,11.7,0.64
CUST05797,Hyderabad,Routine_Commuter,56.6,1,Transit_Public,10,0.822,0.629,0.664,0.476,23.6,0.574
CUST05798,Bengaluru,Routine_Commuter,41.9,0,Residential,10,0.659,0.573,0.609,0.635,13.8,0.514
CUST05799,Mumbai,Routine_Commuter,56.2,1,Mall_Retail,13,0.786,0.612,0.812,0.592,19.6,0.514
CUST05800,Jaipur,Routine_Commuter,60.7,1,Residential,11,0.503,0.619,0.946,0.452,19.1,0.484
CUST05801,Ahmedabad,Convenience_First,83.4,0,Highway,6,0.924,0.147,0.843,0.569,31.1,0.269
CUST05802,Ahmedabad,Price_Sensitive,48.2,0,Mall_Retail,8,0.56,0.71,0.308,0.336,21.2,0.685
CUST05803,Chandigarh,High_Mileage,60.7,0,Fleet,18,0.474,0.786,0.762,0.887,27.3,0.545
CUST05804,Mumbai,Routine_Commuter,51.9,0,Office_Commercial,12,0.688,0.356,0.611,0.653,25.6,0.394
CUST05805,Bengaluru,Routine_Commuter,50.8,0,Mall_Retail,14,0.578,0.534,0.796,0.902,21.4,0.407
CUST05806,Chandigarh,Convenience_First,62.1,0,Transit_Public,5,0.881,0.34,0.831,0.971,17.6,0.313
CUST05807,Pune,Price_Sensitive,53.9,1,Highway,10,0.873,0.827,0.569,0.418,22.1,0.716
CUST05808,Chandigarh,Price_Sensitive,43.9,0,Residential,9,0.447,0.742,0.427,0.784,20.5,0.6
CUST05809,Lucknow,Routine_Commuter,57.4,0,Transit_Public,10,0.74,0.823,0.717,0.831,28.1,0.609
CUST05810,Mumbai,Convenience_First,56.5,0,Residential,9,0.73,0.256,0.839,0.99,18.4,0.247
CUST05811,Ahmedabad,Routine_Commuter,54.3,1,Office_Commercial,11,0.691,0.475,0.658,0.515,10.5,0.471
CUST05812,Kolkata,Convenience_First,46.4,0,Highway,8,0.902,0.299,0.82,0.874,21.7,0.31
CUST05813,Mumbai,Routine_Commuter,54.6,0,Office_Commercial,8,0.74,0.476,0.841,0.942,13.3,0.376
CUST05814,Kolkata,Routine_Commuter,61.3,0,Office_Commercial,10,0.621,0.472,0.623,0.727,21.1,0.438
CUST05815,Hyderabad,Routine_Commuter,62.3,1,Hotel,8,0.757,0.588,0.689,0.71,33.4,0.505
CUST05816,Chennai,Routine_Commuter,51.9,1,Residential,9,0.684,0.568,0.772,0.599,19.6,0.487
CUST05817,Kochi,Routine_Commuter,45.5,0,Office_Commercial,8,0.686,0.541,0.598,0.617,18.4,0.504
CUST05818,Delhi NCR,Routine_Commuter,68.7,1,Residential,13,0.952,0.543,0.612,0.593,24.5,0.533
CUST05819,Mumbai,Routine_Commuter,57.1,1,Hotel,14,0.728,0.469,0.512,0.943,29.3,0.437
CUST05820,Kolkata,Routine_Commuter,35.0,1,Office_Commercial,10,0.69,0.578,0.88,0.663,19.3,0.462
CUST05821,Mumbai,High_Mileage,50.5,0,Highway,18,0.255,0.615,0.854,0.936,25.9,0.402
CUST05822,Ahmedabad,Routine_Commuter,49.3,1,Office_Commercial,14,0.775,0.592,0.542,0.613,12.0,0.553
CUST05823,Chandigarh,Price_Sensitive,71.6,1,Mall_Retail,8,0.435,0.697,0.423,0.707,31.3,0.586
CUST05824,Bengaluru,Price_Sensitive,45.1,0,Transit_Public,10,0.352,0.965,0.411,0.374,24.4,0.777
CUST05825,Bengaluru,Price_Sensitive,56.3,0,Hotel,10,0.433,0.758,0.485,0.36,24.8,0.659
CUST05826,Bengaluru,Price_Sensitive,49.6,1,Office_Commercial,7,0.625,0.814,0.661,0.558,24.8,0.645
CUST05827,Pune,Routine_Commuter,50.8,1,Mall_Retail,12,0.574,0.663,0.728,0.897,24.1,0.492
CUST05828,Chandigarh,Price_Sensitive,43.6,1,Transit_Public,9,0.474,0.678,0.764,0.408,17.2,0.556
CUST05829,Chandigarh,Price_Sensitive,43.8,0,Residential,9,0.551,0.693,0.382,0.895,16.5,0.576
CUST05830,Delhi NCR,Routine_Commuter,61.7,1,Office_Commercial,12,0.799,0.691,0.614,0.84,25.2,0.561
CUST05831,Chennai,Routine_Commuter,56.8,1,Residential,9,0.788,0.412,0.571,0.72,22.3,0.433
CUST05832,Mumbai,Convenience_First,58.2,0,Mall_Retail,8,0.99,0.268,0.872,0.81,25.7,0.301
CUST05833,Delhi NCR,Routine_Commuter,50.4,1,Residential,9,0.699,0.595,0.682,0.57,23.9,0.525
CUST05834,Delhi NCR,Routine_Commuter,35.0,1,Office_Commercial,11,0.704,0.551,0.584,0.704,19.4,0.501
CUST05835,Delhi NCR,Price_Sensitive,41.0,0,Transit_Public,10,0.369,0.772,0.24,0.51,11.8,0.687
CUST05836,Delhi NCR,High_Mileage,70.6,0,Office_Commercial,25,0.776,0.67,0.982,0.916,23.7,0.463
CUST05837,Jaipur,Price_Sensitive,48.8,0,Office_Commercial,8,0.667,0.922,0.782,0.318,25.1,0.72
CUST05838,Mumbai,Routine_Commuter,58.5,1,Residential,9,0.802,0.557,0.727,0.798,25.4,0.471
CUST05839,Hyderabad,High_Mileage,68.2,1,Highway,22,0.82,0.446,0.811,0.848,26.7,0.388
CUST05840,Kochi,High_Mileage,86.5,0,Transit_Public,22,0.473,0.725,0.648,0.879,33.4,0.535
CUST05841,Pune,Convenience_First,74.5,1,Office_Commercial,8,0.883,0.187,0.827,0.863,32.1,0.246
CUST05842,Mumbai,Convenience_First,64.0,1,Highway,6,0.82,0.188,0.725,0.712,29.5,0.284
CUST05843,Delhi NCR,Convenience_First,60.6,1,Office_Commercial,5,0.717,0.36,0.793,0.793,25.3,0.343
CUST05844,Bengaluru,Routine_Commuter,63.0,0,Residential,9,0.687,0.596,0.679,0.667,27.2,0.51
CUST05845,Kochi,Price_Sensitive,35.0,1,Mall_Retail,11,0.358,0.875,0.43,0.639,11.3,0.685
CUST05846,Kochi,High_Mileage,58.1,0,Fleet,21,0.165,0.527,0.606,0.862,28.0,0.406
CUST05847,Delhi NCR,Convenience_First,41.0,0,Highway,9,0.833,0.307,0.865,0.814,16.0,0.307
CUST05848,Chandigarh,Convenience_First,55.8,0,Highway,7,0.683,0.241,0.702,0.728,19.5,0.302
CUST05849,Bengaluru,Routine_Commuter,52.5,0,Highway,10,0.473,0.628,0.726,0.706,22.2,0.492
CUST05850,Kolkata,Routine_Commuter,69.3,1,Office_Commercial,14,0.751,0.338,0.958,0.807,25.5,0.298
CUST05851,Mumbai,Convenience_First,62.3,0,Hotel,5,0.914,0.476,0.87,0.738,27.2,0.418
CUST05852,Jaipur,Price_Sensitive,35.5,1,Mall_Retail,12,0.534,0.884,0.595,0.471,12.8,0.7
CUST05853,Mumbai,Routine_Commuter,46.7,0,Highway,13,0.728,0.589,0.823,0.718,16.9,0.474
